223, 4455, 439
224, 4545, 474
225, 4651, 495
226, 4740, 520
227, 4819, 547
228, 4909, 576
229, 4970, 606
230, 5043, 641
231, 5120, 679
232, 5192, 705
233, 5245, 745
234, 5305, 771
235, 5353, 799
236, 5388, 827
237, 5421, 861
238, 5461, 884
239, 5485, 914
240, 5491, 946
241, 5507, 990
242, 5538, 1015
243, 5521, 1069
244, 5517, 1097
245, 5493, 1142
246, 5457, 1177
247, 5404, 1218
248, 5357, 1272
249, 5272, 1334
250, 5190, 1383
251, 5103, 1432
252, 5003, 1482
253, 4896, 1547
254, 4776, 1614
255, 4652, 1656
256, 4522, 1698
257, 4409, 1738
258, 4256, 1786
259, 4129, 1824
260, 3980, 1871
261, 3805, 1929
262, 3638, 1978
263, 3465, 2025
264, 3272, 2076
265, 3099, 2114
266, 2920, 2144
267, 2722, 2180
268, 2535, 2213
269, 2341, 2231
270, 2167, 2227
271, 1986, 2230
272, 1819, 2217
273, 1658, 2190
274, 1504, 2164
275, 1357, 2129
276, 1208, 2096
277, 1075, 2046
278, 953, 1988
279, 815, 1944
280, 707, 1874
281, 588, 1821
282, 513, 1731
283, 440, 1650
284, 374, 1563
285, 313, 1477
286, 255, 1393
287, 220, 1301
288, 171, 1223
289, 144, 1134
290, 122, 1051
291, 108, 970
292, 101, 889
293, 97, 811
294, 85, 749
295, 73, 690
296, 71, 629
297, 72, 573
298, 73, 522
299, 73, 473
300, 83, 426
301, 87, 386
302, 94, 348
303, 109, 314
304, 118, 284
305, 131, 256
306, 141, 233
307, 155, 210
308, 163, 191
309, 171, 173
310, 192, 156
311, 209, 142
312, 227, 128
313, 245, 117
314, 270, 108
315, 294, 99
316, 310, 90
317, 340, 81
318, 365, 74
319, 392, 68
320, 426, 62
321, 465, 57
322, 505, 52
323, 559, 47
324, 605, 43
325, 663, 40
326, 713, 38
327, 754, 39
328, 804, 39
329, 865, 40
330, 923, 38
331, 992, 40
332, 1058, 45
333, 1130, 51
334, 1192, 58
335, 1259, 65
336, 1328, 73
337, 1385, 83
338, 1457, 97
339, 1518, 111
340, 1581, 134
341, 1643, 154
342, 1699, 176
343, 1759, 190
344, 1829, 205
345, 1900, 216
346, 1977, 234
347, 2052, 255
348, 2108, 281
349, 2176, 302
350, 2248, 327
351, 2339, 345
352, 2435, 361
353, 2510, 386
354, 2581, 407
355, 2659, 433
356, 2731, 463
357, 2790, 493
358, 2863, 516
359, 2922, 546
360, 3001, 567
361, 3084, 589
362, 3169, 614
363, 3270, 638
364, 3327, 676
365, 3389, 717
366, 3447, 748
367, 3464, 793
368, 3526, 819
369, 3585, 863
370, 3607, 911
371, 3648, 954
372, 3701, 972
373, 3745, 989
374, 3785, 1012
375, 3814, 1026
376, 3831, 1067
377, 3859, 1084
378, 3881, 1101
379, 3877, 1131
380, 3863, 1153
381, 3850, 1175
382, 3816, 1201
383, 3796, 1215
384, 3784, 1210
385, 3764, 1226
386, 3736, 1239
387, 3700, 1251
388, 3644, 1274
389, 3634, 1279
390, 3592, 1287
391, 3565, 1297
392, 3541, 1308
393, 3493, 1325
394, 3428, 1349
395, 3365, 1376
396, 3298, 1393
397, 3201, 1432
398, 3120, 1454
399, 3030, 1477
400, 2935, 1491
401, 2860, 1500
402, 2751, 1528
403, 2660, 1548
404, 2557, 1580
405, 2436, 1614
406, 2330, 1624
407, 2238, 1616
408, 2147, 1609
409, 2054, 1599
410, 1983, 1575
411, 1918, 1540
412, 1837, 1531
413, 1760, 1510
414, 1676, 1499
415, 1605, 1475
416, 1524, 1460
417, 1462, 1434
418, 1397, 1408
419, 1340, 1382
420, 1281, 1363
421, 1214, 1334
422, 1157, 1302
423, 1082, 1284
424, 1030, 1264
425, 972, 1241
426, 934, 1208
427, 886, 1182
428, 841, 1147
429, 825, 1089
430, 816, 1041
431, 801, 1004
432, 777, 973
433, 771, 929
434, 769, 888
435, 740, 866
436, 745, 831
437, 726, 817
438, 721, 784
439, 728, 757
440, 736, 722
441, 765, 687
442, 782, 652
443, 801, 624
444, 803, 612
445, 803, 594
446, 836, 564
447, 843, 545
448, 855, 538
449, 870, 533
450, 882, 524
451, 899, 511
452, 908, 513
453, 918, 511
454, 920, 512
455, 943, 509
456, 961, 517
457, 977, 513
458, 978, 516
459, 977, 534
460, 975, 542
461, 1007, 530
462, 1049, 527
463, 1073, 543
464, 1086, 551
465, 1106, 550
466, 1159, 547
467, 1185, 548
468, 1226, 547
469, 1242, 557
470, 1263, 565
471, 1292, 570
472, 1326, 580
473, 1363, 587
474, 1390, 596
475, 1425, 609
476, 1448, 626
477, 1479, 648
478, 1506, 669
479, 1530, 691
480, 1520, 721
481, 1545, 749
482, 1567, 773
483, 1567, 813
484, 1556, 846
485, 1586, 860
486, 1610, 872
487, 1623, 880
488, 1630, 889
489, 1630, 900
490, 1636, 910
491, 1652, 922
492, 1669, 924
493, 1687, 928
494, 1720, 924
495, 1757, 923
496, 1783, 922
497, 1814, 918
498, 1848, 917
499, 1859, 935
500, 1891, 940
501, 1909, 961
502, 1959, 972
503, 1982, 992
504, 2024, 1000
505, 2030, 1018
506, 2026, 1050
507, 2026, 1059
508, 2021, 1087
509, 2033, 1094
510, 2032, 1110
511, 2042, 1115
512, 2054, 1126
513, 2040, 1139
514, 1982, 1167
515, 1970, 1172
516, 1963, 1168
517, 1922, 1183
518, 1915, 1186
519, 1890, 1205
520, 1843, 1227
521, 1819, 1239
522, 1787, 1254
523, 1743, 1277
524, 1717, 1287
525, 1669, 1311
526, 1618, 1322
527, 1568, 1323
528, 1525, 1323
529, 1452, 1341
530, 1438, 1305
531, 1414, 1286
532, 1387, 1266
533, 1373, 1243
534, 1339, 1227
535, 1291, 1227
536, 1262, 1204
537, 1232, 1187
538, 1209, 1173
539, 1153, 1183
540, 1111, 1168
541, 1070, 1162
542, 1018, 1164
543, 1009, 1135
544, 987, 1114
545, 978, 1097
546, 962, 1076
547, 937, 1048
548, 921, 1022
549, 894, 1004
550, 894, 964
551, 901, 928
552, 906, 896
553, 915, 868
554, 914, 835
555, 926, 807
556, 933, 779
557, 964, 751
558, 979, 734
559, 999, 716
560, 1006, 711
561, 1029, 696
562, 1059, 681
563, 1082, 671
564, 1121, 656
565, 1151, 645
566, 1168, 650
567, 1200, 632
568, 1233, 624
569, 1266, 609
570, 1306, 594
571, 1348, 593
572, 1377, 587
573, 1423, 596
574, 1465, 600
575, 1496, 600
576, 1546, 603
577, 1575, 615
578, 1603, 612
579, 1636, 622
580, 1678, 626
581, 1692, 640
582, 1709, 657
583, 1729, 693
584, 1736, 710
585, 1730, 731
586, 1739, 758
587, 1750, 768
588, 1755, 778
589, 1764, 803
590, 1752, 824
591, 1746, 851
592, 1740, 879
593, 1734, 887
594, 1725, 902
595, 1708, 909
596, 1705, 909
597, 1704, 908
598, 1695, 922
599, 1700, 913
600, 1703, 929
601, 1718, 927
602, 1738, 925
603, 1747, 927
604, 1751, 931
605, 1743, 934
606, 1760, 936
607, 1778, 939
608, 1774, 959
609, 1787, 972
610, 1778, 984
611, 1793, 987
612, 1778, 1011
613, 1765, 1023
614, 1738, 1035
615, 1734, 1036
616, 1712, 1048
617, 1708, 1049
618, 1701, 1066
619, 1705, 1066
620, 1695, 1069
621, 1686, 1072
622, 1646, 1089
623, 1634, 1096
624, 1612, 1107
625, 1617, 1102
626, 1592, 1110
627, 1579, 1121
628, 1548, 1142
629, 1519, 1158
630, 1515, 1149
631, 1499, 1149
632, 1484, 1148
633, 1469, 1146
634, 1463, 1153
635, 1444, 1157
636, 1419, 1160
637, 1397, 1168
638, 1352, 1180
639, 1335, 1182
640, 1300, 1185
641, 1265, 1196
642, 1205, 1223
643, 1144, 1249
644, 1104, 1260
645, 1044, 1267
646, 993, 1268
647, 936, 1264
648, 901, 1242
649, 892, 1200
650, 861, 1172
651, 831, 1143
652, 843, 1091
653, 830, 1053
654, 840, 1012
655, 844, 977
656, 855, 948
657, 852, 930
658, 856, 898
659, 849, 877
660, 869, 844
661, 869, 827
662, 873, 803
663, 893, 780
664, 920, 748
665, 944, 724
666, 963, 709
667, 987, 700
668, 1012, 684
669, 1038, 665
670, 1087, 647
671, 1109, 635
672, 1150, 626
673, 1164, 622
674, 1182, 625
675, 1220, 621
676, 1241, 639
677, 1266, 657
678, 1280, 672
679, 1284, 684
680, 1306, 700
681, 1324, 711
682, 1322, 736
683, 1321, 755
684, 1324, 770
685, 1316, 785
686, 1313, 799
687, 1319, 805
688, 1314, 823
689, 1323, 827
690, 1324, 833
691, 1342, 842
692, 1345, 841
693, 1356, 840
694, 1390, 833
695, 1394, 838
696, 1434, 823
697, 1430, 832
698, 1430, 825
699, 1461, 816
700, 1476, 816
701, 1481, 816
702, 1500, 821
703, 1528, 822
704, 1577, 809
705, 1589, 824
706, 1612, 830
707, 1635, 849
708, 1654, 861
709, 1681, 864
710, 1683, 889
711, 1718, 900
712, 1767, 898
713, 1784, 911
714, 1811, 922
715, 1857, 923
716, 1882, 943
717, 1897, 953
718, 1915, 970
719, 1913, 995
720, 1939, 1013
721, 1933, 1040
722, 1925, 1072
723, 1945, 1082
724, 1972, 1084
725, 1993, 1098
726, 2008, 1098
727, 2019, 1118
728, 2028, 1136
729, 2019, 1156
730, 1992, 1193
731, 1970, 1205
732, 1944, 1239
733, 1902, 1279
734, 1866, 1307
735, 1840, 1323
736, 1794, 1339
737, 1756, 1343
738, 1666, 1373
739, 1611, 1388
740, 1556, 1395
741, 1523, 1383
742, 1491, 1387
743, 1465, 1380
744, 1402, 1382
745, 1342, 1378
746, 1311, 1368
747, 1278, 1346
748, 1269, 1303
749, 1271, 1246
750, 1270, 1204
751, 1257, 1175
752, 1269, 1134
753, 1271, 1112
754, 1300, 1070
755, 1304, 1044
756, 1310, 1021
757, 1307, 1004
758, 1284, 992
759, 1271, 991
760, 1253, 987
761, 1195, 999
762, 1178, 990
763, 1170, 972
764, 1139, 973
765, 1127, 957
766, 1097, 969
767, 1077, 971
768, 1059, 950
769, 1063, 926
770, 1042, 916
771, 1037, 895
772, 1014, 893
773, 1027, 877
774, 1048, 857
775, 1061, 840
776, 1059, 819
777, 1096, 803
778, 1120, 787
779, 1118, 781
780, 1143, 772
781, 1148, 759
782, 1158, 754
783, 1178, 751
784, 1183, 763
785, 1192, 759
786, 1215, 750
787, 1221, 757
788, 1250, 750
789, 1265, 754
790, 1296, 738
791, 1334, 720
792, 1357, 719
793, 1412, 704
794, 1466, 690
795, 1494, 697
796, 1517, 720
797, 1541, 732
798, 1541, 757
799, 1554, 772
800, 1573, 792
801, 1583, 807
802, 1607, 825
803, 1614, 846
804, 1635, 864
805, 1626, 886
806, 1655, 894
807, 1688, 888
808, 1728, 887
809, 1733, 912
810, 1756, 914
811, 1772, 916
812, 1819, 916
813, 1859, 921
814, 1866, 944
815, 1872, 962
816, 1898, 975
817, 1922, 973
818, 1922, 997
819, 1935, 1024
820, 1920, 1044
821, 1935, 1057
822, 1919, 1095
823, 1906, 1119
824, 1852, 1166
825, 1837, 1188
826, 1797, 1225
827, 1760, 1263
828, 1703, 1285
829, 1630, 1322
830, 1603, 1346
831, 1547, 1357
832, 1465, 1389
833, 1404, 1406
834, 1319, 1425
835, 1222, 1445
836, 1187, 1435
837, 1110, 1440
838, 1060, 1423
839, 1024, 1394
840, 976, 1369
841, 946, 1321
842, 925, 1281
843, 911, 1233
844, 892, 1208
845, 853, 1191
846, 838, 1155
847, 816, 1112
848, 799, 1075
849, 804, 1034
850, 808, 991
851, 809, 948
852, 817, 907
853, 839, 860
854, 853, 828
855, 878, 792
856, 899, 762
857, 896, 742
858, 909, 720
859, 932, 701
860, 938, 680
861, 946, 672
862, 967, 652
863, 988, 643
864, 1000, 639
865, 1004, 633
866, 1008, 634
867, 1012, 632
868, 1029, 634
869, 1046, 640
870, 1080, 643
871, 1091, 649
872, 1096, 660
873, 1105, 668
874, 1122, 676
875, 1130, 687
876, 1145, 685
877, 1148, 696
878, 1162, 713
879, 1155, 736
880, 1176, 754
881, 1166, 784
882, 1164, 799
883, 1194, 792
884, 1212, 792
885, 1251, 775
886, 1287, 761
887, 1315, 742
888, 1347, 739
889, 1372, 735
890, 1398, 741
891, 1429, 738
892, 1464, 744
893, 1505, 736
894, 1539, 748
895, 1565, 754
896, 1583, 765
897, 1588, 776
898, 1606, 790
899, 1620, 798
900, 1654, 805
901, 1656, 824
902, 1692, 819
903, 1718, 839
904, 1725, 851
905, 1756, 863
906, 1769, 873
907, 1803, 881
908, 1819, 881
909, 1853, 891
910, 1873, 914
911, 1902, 933
912, 1884, 965
913, 1860, 1009
914, 1876, 1020
915, 1866, 1052
916, 1876, 1056
917, 1894, 1066
918, 1906, 1085
919, 1925, 1102
920, 1918, 1123
921, 1923, 1151
922, 1939, 1162
923, 1916, 1177
924, 1908, 1206
925, 1890, 1230
926, 1874, 1254
927, 1853, 1291
928, 1812, 1312
929, 1765, 1338
930, 1749, 1348
931, 1735, 1347
932, 1663, 1380
933, 1628, 1376
934, 1617, 1364
935, 1570, 1381
936, 1556, 1376
937, 1510, 1394
938, 1474, 1389
939, 1407, 1399
940, 1358, 1395
941, 1315, 1383
942, 1266, 1382
943, 1218, 1370
944, 1173, 1358
945, 1123, 1350
946, 1073, 1334
947, 1025, 1332
948, 999, 1301
949, 978, 1262
950, 981, 1215
951, 969, 1169
952, 957, 1132
953, 959, 1088
954, 953, 1046
955, 954, 1006
956, 960, 972
957, 966, 948
958, 946, 940
959, 944, 916
960, 928, 911
961, 906, 906
962, 885, 896
963, 875, 875
964, 876, 853
965, 871, 836
966, 864, 826
967, 844, 820
968, 857, 797
969, 842, 792
970, 832, 784
971, 833, 773
972, 835, 754
973, 854, 733
974, 866, 714
975, 875, 710
976, 883, 693
977, 892, 683
978, 914, 668
979, 945, 653
980, 992, 637
981, 1030, 622
982, 1091, 612
983, 1141, 597
984, 1185, 591
985, 1263, 583
986, 1309, 583
987, 1395, 577
988, 1451, 580
989, 1514, 578
990, 1584, 588
991, 1635, 608
992, 1696, 612
993, 1742, 628
994, 1819, 630
995, 1898, 636
996, 1979, 655
997, 2036, 672
998, 2072, 700
999, 2151, 719
