570, 1403, 789
571, 1441, 787
572, 1455, 810
573, 1479, 821
574, 1515, 826
575, 1532, 843
576, 1559, 862
577, 1575, 875
578, 1604, 887
579, 1642, 910
580, 1621, 953
581, 1620, 989
582, 1615, 1015
583, 1587, 1049
584, 1576, 1064
585, 1562, 1080
586, 1549, 1098
587, 1515, 1118
588, 1486, 1136
589, 1452, 1162
590, 1409, 1198
591, 1372, 1208
592, 1347, 1208
593, 1337, 1204
594, 1309, 1201
595, 1298, 1181
596, 1275, 1179
597, 1245, 1179
598, 1238, 1170
599, 1249, 1146
600, 1229, 1136
601, 1203, 1124
602, 1166, 1127
603, 1134, 1122
604, 1125, 1098
605, 1132, 1070
606, 1137, 1047
607, 1134, 1035
608, 1124, 1015
609, 1133, 987
610, 1142, 970
611, 1136, 958
612, 1156, 943
613, 1176, 929
614, 1181, 918
615, 1182, 923
616, 1186, 910
617, 1213, 895
618, 1219, 889
619, 1252, 866
620, 1278, 859
621, 1309, 840
622, 1355, 817
623, 1388, 809
624, 1423, 793
625, 1464, 788
626, 1525, 776
627, 1569, 771
628, 1620, 747
629, 1674, 753
630, 1737, 753
631, 1786, 752
632, 1824, 757
633, 1871, 762
634, 1910, 784
635, 1929, 814
636, 1944, 840
637, 1976, 866
638, 1967, 905
639, 1940, 948
640, 1937, 977
641, 1898, 1016
642, 1876, 1046
643, 1821, 1084
644, 1774, 1104
645, 1742, 1123
646, 1704, 1141
647, 1673, 1158
648, 1621, 1181
649, 1583, 1183
650, 1508, 1214
651, 1439, 1235
652, 1376, 1246
653, 1345, 1243
654, 1299, 1239
655, 1260, 1233
656, 1244, 1220
657, 1209, 1216
658, 1181, 1201
659, 1170, 1186
660, 1135, 1183
661, 1124, 1177
662, 1125, 1162
663, 1114, 1162
664, 1084, 1154
665, 1087, 1128
666, 1096, 1098
667, 1111, 1064
668, 1118, 1039
669, 1134, 1023
670, 1169, 1009
671, 1163, 1020
672, 1165, 1011
673, 1168, 998
674, 1170, 994
675, 1176, 991
676, 1210, 987
677, 1214, 981
678, 1201, 988
679, 1207, 979
680, 1208, 986
681, 1224, 984
682, 1256, 968
683, 1257, 970
684, 1259, 977
685, 1267, 979
686, 1244, 1006
687, 1228, 1018
688, 1221, 1027
689, 1218, 1043
690, 1228, 1040
691, 1212, 1048
692, 1176, 1066
693, 1134, 1088
694, 1098, 1102
695, 1053, 1100
696, 1018, 1109
697, 998, 1114
698, 957, 1125
699, 957, 1100
700, 942, 1096
701, 927, 1084
702, 903, 1076
703, 890, 1060
704, 893, 1027
705, 876, 1011
706, 864, 995
707, 849, 982
708, 853, 951
709, 861, 934
710, 848, 919
711, 853, 892
712, 870, 864
713, 881, 843
714, 887, 826
715, 889, 802
716, 887, 795
717, 881, 791
718, 872, 790
719, 870, 784
720, 868, 769
721, 866, 765
722, 892, 743
723, 890, 735
724, 922, 718
725, 928, 703
726, 957, 683
727, 971, 676
728, 1004, 664
729, 1016, 663
730, 1030, 669
731, 1040, 667
732, 1071, 663
733, 1097, 661
734, 1139, 666
735, 1168, 668
736, 1168, 679
737, 1220, 670
738, 1251, 673
739, 1310, 661
740, 1362, 652
741, 1427, 631
742, 1507, 626
743, 1556, 623
744, 1635, 620
745, 1743, 607
746, 1804, 621
747, 1895, 620
748, 1989, 626
749, 2091, 639
750, 2171, 658
751, 2244, 701
752, 2282, 760
753, 2358, 793
754, 2419, 832
755, 2444, 882
756, 2491, 934
757, 2545, 973
758, 2606, 1015
759, 2617, 1072
760, 2634, 1124
761, 2621, 1196
762, 2599, 1272
763, 2554, 1358
764, 2483, 1443
765, 2417, 1531
766, 2350, 1595
767, 2263, 1669
768, 2162, 1732
769, 2079, 1788
770, 1962, 1857
771, 1857, 1888
772, 1763, 1919
773, 1668, 1931
774, 1558, 1940
775, 1495, 1919
776, 1444, 1888
777, 1387, 1848
778, 1313, 1830
779, 1285, 1785
780, 1237, 1745
781, 1188, 1695
782, 1161, 1653
783, 1110, 1623
784, 1078, 1585
785, 1025, 1548
786, 978, 1514
787, 940, 1465
788, 889, 1429
789, 849, 1402
790, 798, 1365
791, 781, 1323
792, 740, 1284
793, 722, 1239
794, 688, 1201
795, 659, 1172
796, 645, 1134
797, 612, 1104
798, 605, 1063
799, 586, 1028
800, 561, 991
801, 544, 952
802, 552, 895
803, 574, 840
804, 580, 805
805, 581, 766
806, 579, 741
807, 584, 705
808, 593, 672
809, 604, 650
810, 623, 632
811, 644, 613
812, 655, 592
813, 687, 568
814, 697, 559
815, 700, 558
816, 726, 542
817, 745, 528
818, 745, 530
819, 775, 522
820, 799, 505
821, 815, 509
822, 837, 503
823, 896, 492
824, 925, 481
825, 949, 478
826, 972, 482
827, 1013, 487
828, 1051, 485
829, 1078, 496
830, 1119, 499
831, 1186, 490
832, 1234, 494
833, 1271, 511
834, 1326, 524
835, 1382, 544
836, 1430, 561
837, 1502, 571
838, 1558, 598
839, 1616, 613
840, 1669, 624
841, 1731, 634
842, 1806, 641
843, 1885, 650
844, 1954, 678
845, 2018, 721
846, 2074, 761
847, 2148, 794
848, 2181, 842
849, 2227, 884
850, 2255, 930
851, 2246, 994
852, 2254, 1036
853, 2258, 1080
854, 2246, 1135
855, 2229, 1197
856, 2209, 1255
857, 2168, 1316
858, 2151, 1386
859, 2083, 1458
860, 2022, 1512
861, 1932, 1577
862, 1838, 1638
863, 1759, 1677
864, 1691, 1701
865, 1611, 1719
866, 1550, 1719
867, 1494, 1728
868, 1440, 1722
869, 1370, 1715
870, 1350, 1687
871, 1297, 1660
872, 1278, 1616
873, 1266, 1578
874, 1226, 1566
875, 1199, 1536
876, 1161, 1512
877, 1157, 1465
878, 1131, 1425
879, 1108, 1383
880, 1084, 1357
881, 1063, 1321
882, 1043, 1291
883, 1024, 1263
884, 1010, 1229
885, 989, 1200
886, 972, 1179
887, 956, 1146
888, 949, 1118
889, 926, 1093
890, 902, 1078
891, 906, 1058
892, 903, 1042
893, 880, 1038
894, 867, 1020
895, 842, 1021
896, 811, 1021
897, 792, 994
898, 780, 968
899, 766, 950
900, 739, 927
901, 713, 915
902, 705, 897
903, 668, 887
904, 621, 887
905, 592, 877
906, 554, 868
907, 523, 854
908, 509, 829
909, 485, 810
910, 479, 772
911, 473, 740
912, 477, 705
913, 488, 671
914, 498, 640
915, 504, 613
916, 527, 581
917, 555, 542
918, 587, 503
919, 631, 474
920, 681, 439
921, 723, 415
922, 788, 389
923, 826, 371
924, 890, 349
925, 958, 335
926, 1019, 330
927, 1085, 326
928, 1158, 322
929, 1234, 326
930, 1321, 326
931, 1385, 339
932, 1430, 367
933, 1511, 378
934, 1603, 397
935, 1688, 423
936, 1799, 451
937, 1878, 486
938, 1938, 526
939, 2001, 580
940, 2036, 650
941, 2093, 708
942, 2127, 774
943, 2176, 827
944, 2235, 875
945, 2249, 944
946, 2253, 1021
947, 2219, 1100
948, 2222, 1161
949, 2222, 1215
950, 2229, 1252
951, 2264, 1278
952, 2271, 1308
953, 2269, 1347
954, 2275, 1381
955, 2268, 1419
956, 2249, 1451
957, 2239, 1473
958, 2190, 1507
959, 2135, 1540
960, 2089, 1564
961, 2049, 1600
962, 1986, 1632
963, 1932, 1659
964, 1864, 1681
965, 1809, 1701
966, 1739, 1715
967, 1715, 1694
968, 1687, 1673
969, 1662, 1659
970, 1636, 1649
971, 1640, 1621
972, 1627, 1583
973, 1621, 1547
974, 1618, 1515
975, 1633, 1475
976, 1619, 1449
977, 1623, 1427
978, 1594, 1421
979, 1580, 1415
980, 1544, 1403
981, 1509, 1404
982, 1459, 1420
983, 1395, 1434
984, 1359, 1437
985, 1303, 1440
986, 1247, 1437
987, 1176, 1434
988, 1099, 1434
989, 1021, 1437
990, 959, 1429
991, 884, 1421
992, 832, 1389
993, 771, 1354
994, 715, 1328
995, 663, 1294
996, 615, 1258
997, 574, 1218
998, 524, 1187
999, 497, 1141
